dem_name,dem_vote,district,incumbent,open_LOGADS,open_LOGCOMM,open_LOGCONTRIB,open_LOGFND,open_LOGGENERAL,open_LOGINFO,open_LOGOVERHEAD,open_LOGTOT,rep_name,year,challenger_LOGADS,challenger_LOGCOMM,challenger_LOGCONTRIB,challenger_LOGFND,challenger_LOGGENERAL,challenger_LOGINFO,challenger_LOGOVERHEAD,challenger_LOGTOT,incumbent_LOGADS,incumbent_LOGCOMM,incumbent_LOGCONTRIB,incumbent_LOGFND,incumbent_LOGGENERAL,incumbent_LOGINFO,incumbent_LOGOVERHEAD,incumbent_LOGTOT,avg_vote
"COTO, JOE",67.12187691086389,23,0,11.922979029990639,11.65571429994126,10.959453266482763,11.59843899574809,13.02656110254109,11.281695935067642,12.10666045898813,13.495589013885164,"PATROSSO, MARK",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84228889222706
"COTO, JOE",73.87801561021759,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PATROSSO, MARK",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.026417533815254,10.110502128424436,12.018011991577973,11.629697144934365,12.256730160352724,11.083468131443324,11.799227085035904,13.199713805682403,74.84228889222706
"COTO, JOE",76.62008101579903,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PATROSSO, MARK",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.881906344502523,9.427215517823235,12.277625570615074,10.690440372556075,12.056299437245345,11.474723992214935,12.001713372288187,13.676354887269294,74.84228889222706
"CAMPOS, NORA",75.04704120425481,23,0,9.154620452418817,10.967371913691325,11.983866155037305,10.427501032985457,12.142200409042346,11.367194241835715,12.226971583422928,13.545135059080332,"SAINI, ATUL",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.84228889222706
"MORRIS, GWEN L",24.061792741901233,23,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PATTERSON, JIM",2016,7.841787692332449,7.787904711437881,0.0,6.8525279405917034,9.893047241662352,9.538924435748392,9.44827164399523,10.820912241238153,9.722710602223156,6.151412674925044,12.475897472203501,10.423378363055557,11.91599290095852,11.501278805164294,12.09552425162858,13.397920524134483,74.84228889222706
"COHN, REBECCA",59.404516287785576,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KONNYU, ERNEST L.",2004,11.819255086106965,10.472753484830546,7.090076835776093,9.275910860452246,12.246821373366489,10.183313849022326,10.919884399853453,12.530784426868179,12.357475267187727,11.116983269652472,11.583048364401698,11.289401216199938,12.982464348633261,10.910640404429856,12.775308044856349,13.906376211843364,74.1345124799708
"BEALL, JIM",65.24610774317993,24,0,0.0,10.061629969056902,11.848325698630106,10.858374764308982,11.865456986778893,11.110539212318598,11.23309396266048,13.124447743603033,"HILEMAN, LAWRENCE R.",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1345124799708
"BEALL, JIM",66.09456654019615,24,0,0.0,7.621195162809845,12.219594906271155,11.302432185494936,11.483078956345173,9.546812608597397,11.335631210090888,12.968760977244301,"MC NEA, DOUGLAS A.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1345124799708
"BEALL, JIM",61.94372896294439,24,0,-9.419628376999952,-0.6958418921096197,10.40969533044522,5.047681545318025,1.4515868326960089,5.572754212249797,1.6096075576533568,1.6658334967533115,"CHANDLER, ROBERT L.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1345124799708
"GORDON, RICHARD S.",70.38493624121081,24,0,6.582717419986587,11.186318763527925,12.565539294032945,10.10274980205834,12.381576346809888,11.857224137840905,11.729975931085114,13.427583338095095,"YANG, CHENGZHI ""GEORGE""",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1345124799708
"GORDON, RICHARD S.",70.00224406444953,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GABL, DIANE CHRISTINE",2014,0.0,0.0,5.263156401454448,0.0,0.0,0.0,8.740802234372401,8.801770448914539,0.0,11.016763797922897,12.552981622269714,9.964614165980738,12.191704871626456,11.652687407345386,11.672117416208332,13.492878895180937,74.1345124799708
"SMITH, E. DENISE",37.87426903,25,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"COGDILL, DAVID E.",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79629836983965
"MARKS, BRYAN JUSTIN",31.838718761861614,25,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"COGDILL, DAVID E.",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.004138742391966,10.016320579310447,12.010440899876206,10.210514426909807,11.441446004481735,10.474139361806039,10.622649641799187,12.854331528479,50.79629836983965
"BUFFORD, JAMES LEX",32.96813294232649,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BERRYHILL, TOM",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79629836983965
"WHITE, TAYLOR G.",40.20525747209219,25,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BERRYHILL, TOM",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.414081714033713,10.620758891464027,12.31182358496272,10.911022755866606,11.884947605891941,10.793487490408067,11.691006878381565,13.508580261306514,50.79629836983965
"WIECKOWSKI, ROBERT",70.47856701295177,25,0,8.236155661683124,11.33799631686882,12.561065700886912,9.738737901534044,12.184379644603107,11.418827400257506,11.955965188566251,13.420739677216975,"DIAMOND, ARLYNE M.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79629836983965
"CHU, KANSEN",69.40679902355728,25,0,8.546577221104396,11.827767299217337,11.825203657552256,9.654197644958076,12.237282705054927,10.791378809888585,12.302843122218173,13.405417311527007,"BRUNTON, BOB",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.79629836983965
"CHU, KANSEN",72.80234434608815,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BRUNTON, BOB",2016,0.0,5.072043922224898,0.0,0.0,6.014936903293124,5.521460917862246,8.60594738215666,8.775481468012174,6.715383386334683,10.523441803701463,12.266453143433145,8.349209947945964,10.708370632736047,7.824046010856294,11.927853656532953,13.058651309326994,50.79629836983965
"HALLINAN, THOMAS",42.63021664,26,0,-1.6394478867866233,-1.6775379249015643,1.1878050722205966,0.1802219273865706,-1.6085191810200925,-1.7472133003966022,-1.1840771903217195,-1.358882967438829,"AGHAZARIAN, GREG",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92506034820373
"WEINTZ, TIM P.",37.44782730138461,26,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AGHAZARIAN, GREG",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.974608561830204,12.142402547204338,9.904633395806917,11.954351813249776,11.307405084327753,11.647601452296245,13.305646571676714,39.92506034820373
"GOEKEN, KENNETH J.",41.614635031432435,26,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"AGHAZARIAN, GREG",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.887337077751762,10.095920318330775,12.730576297111131,10.811469663214057,12.31430789019224,11.911024711605224,12.153627846310071,13.629081625439715,39.92506034820373
"EISENHUT, JOHN",48.28646748681898,26,0,1.1774420676963544,-1.8350551205292795,-4.910814958814044,-1.0505294244554655,-0.024230557514201223,-12.473245024773574,1.0172928902675231,-0.4667125595520005,"BERRYHILL, WILLIAM R.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92506034820373
"WEINTZ, TIM P.",39.26221804511278,26,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BERRYHILL, WILLIAM R.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.010054097374876,11.660678954913154,10.832263419732413,10.78115428918544,12.85238376766182,12.2768019019612,11.683986863461454,13.530983569662455,39.92506034820373
"SOSA, JONATHON LOUIS",33.547583917373665,26,0,-8.913081925407363,-10.630072652310831,-13.256897172455625,-10.651200566880572,-13.102306781860944,-12.896816114488704,-11.355854959932413,-13.99006813626062,"CONWAY, CONNIE",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.92506034820373
"MACARENO, RUBEN",36.68647401530367,26,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MATHIS, DEVON J.",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.879135362134062,10.311482790497918,10.853957077650973,10.544325132971073,11.217740650541007,12.973215131182856,12.522585658308893,11.368151568711053,13.351023444725756,39.92506034820373
"LAIRD, JOHN S.",61.30369194,27,0,6.714170529909472,10.824954265876839,11.50630358866134,9.779758247811277,11.568888414527411,10.518673191626359,11.588727594086425,13.00191243855701,"CARTER, CHARLES ""CHUCK""",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48188339916288
"LAIRD, JOHN S.",68.65761913351655,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BARLICH, JACK D.",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.678342114654332,9.279006923559919,12.283862047184675,10.473591009252496,12.091923175471505,11.787143274685357,11.176486387799237,13.245050722805152,72.48188339916288
"LAIRD, JOHN S.",70.12068394614663,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MORRISON, COLIN M.",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.803435056952168,9.093573944398653,12.788743943668619,11.252079916669299,12.187675806650267,11.589584145585206,11.501640225522914,13.386271802887453,72.48188339916288
"MONNING, WILLIAM W.",65.96841247515194,27,0,9.097311641678177,11.917251991807337,11.344506813345266,10.617704694240254,12.573428396033973,11.398299939128925,12.494720039409268,13.432885357003267,"MURRAY, ROBERT",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48188339916288
"MONNING, WILLIAM W.",66.76734987414599,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BLACK, LINDA ""ELLIE""",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.685843386233008,10.060571639998901,12.1971580281406,11.832263241569017,12.297167772649848,10.86154613546718,11.977053303015447,13.362433423909216,72.48188339916288
"CAMPOS, NORA",77.62794118890402,27,0,0.0,7.45423372006258,12.519550380525567,11.407637613338974,11.74984331357827,10.46310334047155,10.956240178916644,13.181321670489387,"LASSON, ROGER F.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.48188339916288
"CAMPOS, NORA",69.40936863543789,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"LANCASTER, GORDON K.",2014,0.0,6.702316567911372,0.0,0.0,6.702316567911372,0.0,7.524512655219135,7.88878451199653,4.605170185988092,8.97817373478428,12.377674745352616,11.698294041547554,12.00718405007299,10.478242449385778,11.272920683706136,13.398980675391282,72.48188339916288
"SALINAS, SIMON",60.91608392,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"HOWARD, JANE",2002,5.0106352940962555,10.055906877289944,5.247024072160486,0.0,10.387239057676057,9.104979856318355,9.060733022243193,10.637018231490954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.96893532119219
"SALINAS, SIMON",63.25730277135611,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"PERKINS, ROBERT E.",2004,8.829469335017977,5.513428746164983,4.605170185988092,7.907467618995365,10.649539278720898,10.38514179900184,10.047745459853703,11.440165399366796,10.820414481993675,10.915959175944195,10.098231629328641,10.194563733479477,12.145988508875314,10.941995917134532,11.913536678636186,12.853820601182205,66.96893532119219
"CABALLERO, ANNA",57.424907411068496,28,0,-0.4246729226862236,0.07899776086095223,0.8329091229351038,10.258288992561898,0.0015140893117688847,0.31537360908281364,1.3348257603591538,-0.08126835309622749,"VELAZQUEZ, IGNACIO",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.96893532119219
"ALEJO, LUIS",62.7761240795864,28,0,12.655741128841846,9.921196813799165,8.478036476215044,9.866709972501175,12.788961558223408,8.526648350186992,11.931315485375324,13.210192736422089,"BERNOSKY, ROBERT E.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.96893532119219
"LOW, EVAN",59.42327583330553,28,0,-8.034517611066592,0.7227012504074626,11.91989510736552,2.0297313775620545,0.36138092937599,-0.05029284139892809,2.204322807296263,1.4036331173189893,"PAGE, CHUCK",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.96893532119219
"LOW, EVAN",69.95665717154743,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"SCLAVOS, NICHOLAS C",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.001133895851634,12.715474255870149,12.739250701897635,12.952458130219275,11.264720483060648,12.121439438451448,14.63025589180007,66.96893532119219
"MARTINEZ JR., RICHARD",35.69174043,29,0,-12.697984221096618,-12.334534239666894,-5.298317366548036,-10.559445195707928,-13.49706575430589,-11.807354947366221,-12.351849419008255,-13.830166581835035,"SAMUELIAN, STEVEN N.",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16335024598309
"MACIAS, MICHAEL R.",34.27400077279247,29,0,-11.873970725149796,-11.974339433481205,-2.4145383805083647,-5.337073041596711,-7.756871923363449,-10.770588040219511,-5.101036408917059,-4.515882815886545,"VILLINES, MICHAEL N.",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16335024598309
"AVILA, HUMBERTO",34.124185740751805,29,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"VILLINES, MICHAEL N.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.544451305815656,13.506031392190586,10.364721275828007,12.730294034056875,12.499271410512671,11.795795126324744,14.508217831779435,47.16335024598309
"ESSWEIN, MICHAEL J.",32.635084001816246,29,0,-10.308952660644293,-11.293396498167414,-11.490679856022911,-9.054375213644665,-12.238551742663589,-11.382325542813039,-10.633500030202896,-13.197388787154875,"HALDERMAN, LINDA F.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16335024598309
"STONE, MARK",68.92628774867433,29,0,2.7587433154177283,11.26864305399889,11.340197898319907,9.004953238251185,11.97649015869202,11.191167204905145,11.677574020204506,12.81843140085501,"WALSH, TOM P.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.16335024598309
"STONE, MARK",69.40818444891796,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"KAIN, PALMER",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07164595958807,11.730804784498176,9.192604008485882,11.097515469994075,10.76801793360044,11.108661635038429,12.787485037854026,47.16335024598309
"STONE, MARK",72.23067278794919,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ROBERTS, SIERRA",2016,0.0,0.0,7.777713025349223,0.0,0.0,0.0,7.473710927463737,8.37770121259764,10.165784507046048,7.713378102540503,12.023060270176014,9.47630430370678,10.99176697385998,9.803667217253917,11.200093091871542,13.00679186203327,47.16335024598309
"PARRA, NICOLE",50.25138926,30,0,2.888022326893495,0.3979336888031533,4.346327196092202,0.7283969020617516,1.626737301157787,0.43382644425121164,1.2834062673863418,1.7708110262345897,"GARDNER, M. DEAN",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84390278329643
"PARRA, NICOLE",55.04183912759332,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GARDNER, M. DEAN",2004,12.761655311351433,10.01109588994864,7.902857191280582,9.609020514173473,13.808539647526786,13.316763823145992,12.329852950451293,14.039449368975651,14.372370477695188,11.030797107381597,10.245455375010616,11.283497331976935,14.505256239981813,11.578517493473985,13.016949171416314,14.733040969118447,58.84390278329643
"PARRA, NICOLE",51.567435321611796,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"GILMORE, DANNY D.",2006,13.312871515840385,11.373590061614369,7.0255383146385215,8.21690938290766,13.540361313830154,11.063978578250103,11.610655804732554,14.314953916828713,14.40412669542556,10.460776349412416,10.959037317739188,12.026690504417992,14.575330036228028,11.80798505648099,13.056010667621253,14.83094058738708,58.84390278329643
"FLOREZ, FRAN",49.24312456667437,30,0,2.886903482881653,-1.1281772916701165,1.2493033015754609,-0.6883909168814473,0.8413956872920156,-7.961501669477026,-0.4622494751974511,1.0624387551687473,"GILMORE, DANNY D.",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84390278329643
"FLOREZ, FRAN",39.473599015830885,30,0,-0.6657240142310243,0.22869815252777137,2.2882552674392205,-0.37086600773575107,-0.6098228380386441,-1.2161612818364773,0.48080221908956844,-0.281582037009807,"VALADAO, DAVID G.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84390278329643
"ALEJO, LUIS",65.36634922732566,30,0,1.7810130160323556,-9.237410643498846,12.083987324552341,10.69809324583259,2.1971449618927377,11.01175970083182,3.5829126528387967,3.0796431240673012,"BERNOSKY, ROBERT E.",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.84390278329643
"ALEJO, LUIS",59.807485747335384,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"STARRITT, MARK",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.551990537960517,8.098694514157003,12.225095998682878,10.746122486933258,11.520572253616983,10.80208955725202,11.628449328395467,13.162882708526638,58.84390278329643
"ARAMBULA, JUAN",57.6779460537607,31,0,14.03598089943474,11.738003623724106,0.0,11.1067162801056,14.39020619133879,12.731001213627586,12.205685620645705,14.526102106920295,"BETANCOURT, PAUL",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.68183652990558
"ARAMBULA, JUAN",69.52349188247065,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ARCHER, CLIFF",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.97914527506881,6.086320078120661,11.598001637325346,8.886702224968117,10.41229924971266,10.107136309168835,10.484370441121452,12.137977460288047,72.68183652990558
"PEREA, HENRY T.",59.730427552404706,31,0,1.7965276088273043,1.3923147058551777,5.6115627525594345,1.2913298295967923,1.1501015985321494,0.12003628095841812,2.179008959138134,1.5541881323219116,"SHOEMAKER, BRANDON K.",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.68183652990558
"PEREA, HENRY T.",64.00561513324435,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BENNETT, JAMES D.",2012,5.0106352940962555,7.983378669580394,0.0,8.383636655618485,9.196564924684091,7.7859203778837776,8.300332362404696,9.845398588221293,5.1647859739235145,8.966524615392434,12.622309529191627,10.147390528172183,12.252253551401123,12.077767799257163,10.949662032460806,13.690516288750295,72.68183652990558
"ARAMBULA, JOAQUIN",63.76995237997915,31,0,-0.1648769044937186,11.802945003418568,2.621558169748768,3.9575508224352927,1.5222104410305501,2.348359449544896,2.5551175900473595,1.1801056855091954,"OLIVIER, CLINT",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.68183652990558
"SHEA III, MICHAEL A.",24.15334348,32,0,-11.696980934335249,-12.062314739917708,-10.361418600547594,-10.642535250063103,-12.752491362508447,-9.22076880634143,-11.929792061713721,-13.320802741661186,"MC CARTHY, KEVIN",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.17803335789922
"ARMAS, ANTHONY M.",21.337463556851315,32,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MC CARTHY, KEVIN",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.388735108705784,11.536362948752465,13.561078886124216,11.34857108736178,12.683569102053115,10.755132664204476,12.237083451356542,14.229681077119892,38.17803335789922
"VEGA, MARIBEL",28.31376581344976,32,0,-12.55058079327023,-11.589556636890675,-10.785186839640666,-8.234323520761322,-12.886619752517355,-6.907755278982138,-13.1590372732468,-13.821910564163804,"FULLER, JEAN",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.17803335789922
"MARTINEZ, VIRGINIA",30.83931038832224,32,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FULLER, JEAN",2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.821017516245234,8.476160758088621,11.467666558564613,10.086469308017627,12.032837680337384,11.399881731060722,12.406472467945894,13.176153743511643,38.17803335789922
"SPOHN-GROSS, HOLLY",27.99308520855188,32,0,-12.5992150736556,-9.242142287624695,-10.454494965934948,-9.968943309134607,-12.853472780684367,-10.89880219636458,-11.252542815805588,-13.799905489777426,"GROVE, SHANNON",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.17803335789922
"SALAS JR., RUDY",52.92414828975217,32,0,0.7754077878792565,-0.2962830121821778,1.1233986319206242,1.851754221233774,0.5421081569375925,-1.39416183231687,-0.36936445574091437,0.13583074842749276,"RIOS, PEDRO AYON",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.17803335789922
"SALAS JR., RUDY",54.81005907449951,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RIOS, PEDRO AYON",2014,11.767921109253605,11.078605994944164,5.298317366548036,9.6572205786836,12.356987080074404,10.048843817467596,11.408793416659535,12.802131914556696,14.146421696014896,11.123172423327961,9.912942711306883,11.996547873719358,14.419294902657265,12.239870025113467,12.990996338019485,14.948669947118807,38.17803335789922
"SALAS JR., RUDY",65.05309105176684,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"RAMIREZ, MANUEL A.",2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.341874714466874,9.443038136095204,12.61062974152008,12.11216606022606,13.134854220994706,11.320553572322776,11.448295953026452,13.890454946652715,38.17803335789922
"HOULGATE, LAURENCE",37.31790356,33,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MALDONADO, ABEL",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6524891802686525,8.240580295623355,9.405619285142087,9.380337966414617,9.74670449437249,7.063073847989827,10.727003567601367,11.406332523520955,36.428236885447475
"JENKINS, STEWART D.",32.49897160502871,33,0,-0.7051747104892723,-3.4441570223667775,-10.351373376528244,-3.5212907004798,-2.0627132930368877,-11.926024361431553,-1.8143899570655826,-2.016359832386639,"BLAKESLEE, SAM",2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.428236885447475
"CUTHBERT, ROBERT",32.98847372125763,33,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BLAKESLEE, SAM",2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9631743177730056,8.57886573455951,11.381677178360276,9.974692242814145,11.124077917213473,10.621011442135638,10.483997528661057,12.590627312943427,36.428236885447475
"CUTHBERT, ROBERT",36.156286301492266,33,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"BLAKESLEE, SAM",2008,0.0,0.0,0.0,0.0,0.0,0.0,8.946847370724939,9.279178698188296,0.0,8.178885671692807,11.599901007984496,11.097577885706377,11.326306206271171,9.503009985939002,11.275851078596993,13.135900160331929,36.428236885447475
"ZACARIAS, HILDA",37.418513689700134,33,0,-3.6781768679738986,-4.988496470401803,-5.957080120246153,-1.9173179538572427,-2.5228218117690258,-1.2361378292108487,1.0362159150041172,-0.802512509239186,"ACHADJIAN, KHATCHIK",2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.428236885447475
"COFFEY, JOHN",40.95529024158143,33,0,-8.74777302492082,-11.243764152822445,-9.785829509067897,-9.673800136768355,-12.256828257892652,-11.62463551957249,-12.22415438117664,-13.171937025046606,"DONNELLY, TIM",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.428236885447475
"COFFEY, JOHN",34.05362144857943,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"OBERNOLTE, JAY",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.428236885447475
"MARKOVICH, PETER SCOTT",40.036834515940214,33,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"OBERNOLTE, JAY",2016,8.230577217146454,5.991464547107983,0.0,0.0,8.331827004436057,0.0,8.892611378172106,9.344171719609703,9.110549870503084,11.021147608501883,11.551059048951132,10.122505806499936,11.926952746166773,10.936470414133996,11.269378420876324,12.850871559269669,36.428236885447475
"GURROLA, VIRGINIA",34.44985708,34,0,-10.129074117261476,-8.424748901024957,-11.258129984852667,-9.083644989075207,-10.705893316406748,-8.730425387117734,-9.562193710635698,-12.014384458496695,"MAZE, BILL",2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.434475449194064
